Kreis; Gemeindeschluessel; Gemeindename; Gemarkungsschluessel; Gemarkungsname; Aktualitaet
Landkreis Görlitz; 14626460; Rietschen; 8341; Rietschen Flur 8; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8342; Rietschen Flur 9; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8343; Rietschen Flur 10; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8344; Rietschen Flur 11; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8345; Rietschen Flur 12; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8346; Rietschen Flur 13; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8394; Teicha Flur 1; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8395; Teicha Flur 2; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8396; Teicha Flur 3; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8407; Viereichen Flur 1; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8408; Viereichen Flur 2; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8409; Viereichen Flur 3; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8410; Viereichen Flur 4; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8411; Viereichen Flur 5; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8412; Viereichen Flur 6; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8413; Viereichen Flur 7; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8414; Viereichen Flur 8; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8415; Viereichen Flur 9; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8416; Viereichen Flur 10; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8417; Viereichen Flur 11; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8418; Viereichen Flur 12; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8419; Viereichen Flur 13; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8420; Viereichen Flur 14; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8421; Viereichen Flur 15; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8422; Viereichen Flur 16; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8423; Viereichen Flur 17; aktuell
Landkreis Görlitz; 14626460; Rietschen; 8424; Viereichen Flur 18; aktuell
Landkreis Görlitz; 14626470; Rosenbach; 5705; Bischdorf; aktuell
Landkreis Görlitz; 14626470; Rosenbach; 5725; Herwigsdorf; aktuell
Landkreis Görlitz; 14626490; Schleife; 8347; Rohne Flur 1; aktuell
Landkreis Görlitz; 14626490; Schleife; 8348; Rohne Flur 2; aktuell
Landkreis Görlitz; 14626490; Schleife; 8349; Rohne Flur 3; aktuell
Landkreis Görlitz; 14626490; Schleife; 8350; Rohne Flur 4; aktuell
Landkreis Görlitz; 14626490; Schleife; 8351; Rohne Flur 5; aktuell
Landkreis Görlitz; 14626490; Schleife; 8352; Rohne Flur 6; aktuell
Landkreis Görlitz; 14626490; Schleife; 8353; Rohne Flur 7; aktuell
Landkreis Görlitz; 14626490; Schleife; 8354; Rohne Flur 8; aktuell
Landkreis Görlitz; 14626490; Schleife; 8355; Mulkwitz Flur 9; aktuell
Landkreis Görlitz; 14626490; Schleife; 8356; Mulkwitz Flur 10; aktuell
Landkreis Görlitz; 14626490; Schleife; 8357; Mulkwitz Flur 11; aktuell
Landkreis Görlitz; 14626490; Schleife; 8358; Mulkwitz Flur 12; aktuell
Landkreis Görlitz; 14626490; Schleife; 8359; Mulkwitz Flur 13; aktuell
Landkreis Görlitz; 14626490; Schleife; 8360; Mulkwitz Flur 14; aktuell
Landkreis Görlitz; 14626490; Schleife; 8370; Schleife Flur 1; aktuell
Landkreis Görlitz; 14626490; Schleife; 8371; Schleife Flur 2; aktuell
Landkreis Görlitz; 14626490; Schleife; 8372; Schleife Flur 3; aktuell
Landkreis Görlitz; 14626490; Schleife; 8373; Schleife Flur 4; aktuell
Landkreis Görlitz; 14626490; Schleife; 8374; Schleife Flur 5; aktuell
Landkreis Görlitz; 14626490; Schleife; 8375; Schleife Flur 6; aktuell
Landkreis Görlitz; 14626490; Schleife; 8376; Schleife Flur 7; aktuell
Landkreis Görlitz; 14626490; Schleife; 8377; Schleife Flur 8; aktuell
Landkreis Görlitz; 14626490; Schleife; 8378; Schleife Flur 9; aktuell
Landkreis Görlitz; 14626490; Schleife; 8379; Schleife Flur 10; aktuell
Landkreis Görlitz; 14626490; Schleife; 8380; Schleife Flur 11; aktuell
Landkreis Görlitz; 14626490; Schleife; 8381; Schleife Flur 12; aktuell
Landkreis Görlitz; 14626490; Schleife; 8382; Schleife Flur 13; aktuell
Landkreis Görlitz; 14626490; Schleife; 8383; Schleife Flur 14; aktuell
Landkreis Görlitz; 14626490; Schleife; 8384; Schleife Flur 15; aktuell
Landkreis Görlitz; 14626490; Schleife; 8385; Schleife Flur 16; aktuell
Landkreis Görlitz; 14626500; Schönau-Berzdorf a. d. Eigen; 4093; Kiesdorf; aktuell
Landkreis Görlitz; 14626500; Schönau-Berzdorf a. d. Eigen; 4182; Schönau-Berzdorf; aktuell
Landkreis Görlitz; 14626510; Schönbach; 5758; Schönbach; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4043; Ebersbach Flur 1; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4044; Ebersbach Flur 2; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4045; Ebersbach Flur 3; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4046; Ebersbach Flur 4; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4047; Ebersbach Flur 5; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4048; Ebersbach Flur 6; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4064; Girbigsdorf Flur 1; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4065; Girbigsdorf Flur 2; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4066; Girbigsdorf Flur 3; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4067; Girbigsdorf Flur 4; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4068; Girbigsdorf Flur 5; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4069; Girbigsdorf Flur 6; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4108; Kunnersdorf Flur 1; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4109; Kunnersdorf Flur 2; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4110; Kunnersdorf Flur 3; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4111; Kunnersdorf Flur 4; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4112; Kunnersdorf Flur 5; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4113; Kunnersdorf Flur 6; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4114; Kunnersdorf Flur 7; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4115; Kunnersdorf Flur 8; aktuell
Landkreis Görlitz; 14626520; Schöpstal; 4116; Kunnersdorf Flur 9; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8291; Bad Muskau Flur 1; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8292; Bad Muskau Flur 2; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8293; Bad Muskau Flur 3; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8294; Bad Muskau Flur 4; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8295; Bad Muskau Flur 5; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8296; Bad Muskau Flur 6; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8297; Bad Muskau Flur 7; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8298; Bad Muskau Flur 8; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8299; Bad Muskau Flur 9; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8300; Bad Muskau Flur 10; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8301; Bad Muskau Flur 11; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8302; Bad Muskau Flur 12; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8303; Bad Muskau Flur 13; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8304; Bad Muskau Flur 14; aktuell
Landkreis Görlitz; 14626010; Stadt Bad Muskau; 8305; Bad Muskau Flur 15; aktuell
Landkreis Görlitz; 14626030; Stadt Bernstadt a. d. Eigen; 4001; Altbernsdorf; aktuell
Landkreis Görlitz; 14626030; Stadt Bernstadt a. d. Eigen; 4039; Dittersbach; aktuell
Landkreis Görlitz; 14626030; Stadt Bernstadt a. d. Eigen; 5702; Bernstadt; aktuell
Landkreis Görlitz; 14626030; Stadt Bernstadt a. d. Eigen; 5703; Kunnersdorf; aktuell
Landkreis Görlitz; 14626030; Stadt Bernstadt a. d. Eigen; 5726; Kemnitz; aktuell
Landkreis Görlitz; 14626085; Stadt Ebersbach-Neugersdorf; 5711; Ebersbach; aktuell
Landkreis Görlitz; 14626085; Stadt Ebersbach-Neugersdorf; 5744; Neugersdorf; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0302; Görlitz Flur 25; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0304; Görlitz Flur 34; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0305; Görlitz Flur 35; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0306; Görlitz Flur 36; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0307; Görlitz Flur 44; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0308; Görlitz Flur 45; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0309; Görlitz Flur 53; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0310; Görlitz Flur 54; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0311; Görlitz Flur 55; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0312; Görlitz Flur 63; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0313; Görlitz Flur 64; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0314; Görlitz Flur 65; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0315; Görlitz Flur 73; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0316; Görlitz Flur 74; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0317; Görlitz Flur 75; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0318; Görlitz Flur 84; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0319; Görlitz Flur 85; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0320; Görlitz Flur 1; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 0321; Görlitz Flur 2; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4031; Deutsch Ossig Flur 1; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4032; Deutsch Ossig Flur 2; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4033; Deutsch Ossig Flur 3; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4034; Deutsch Ossig Flur 4; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4035; Deutsch Ossig Flur 5; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4036; Deutsch Ossig Flur 6; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4080; Hagenwerder Flur 1; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4081; Hagenwerder Flur 2; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4082; Hagenwerder Flur 3; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4083; Hagenwerder Flur 4; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4084; Hagenwerder Flur 5; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4085; Hagenwerder Flur 6; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4086; Hagenwerder Flur 7; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4117; Kunnerwitz Flur 1; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4118; Kunnerwitz Flur 2; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4119; Kunnerwitz Flur 3; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4120; Kunnerwitz Flur 4; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4121; Kunnerwitz Flur 5; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4123; Ludwigsdorf Flur 1; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4124; Ludwigsdorf Flur 2; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4125; Ludwigsdorf Flur 3; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4126; Ludwigsdorf Flur 4; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4127; Ludwigsdorf Flur 5; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4128; Ludwigsdorf Flur 6; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4129; Ludwigsdorf Flur 7; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4180; Schlauroth Flur 1; aktuell
Landkreis Görlitz; 14626110; Stadt Görlitz; 4181; Schlauroth Flur 2; aktuell
Landkreis Görlitz; 14626180; Stadt Herrnhut; 5704; Berthelsdorf; aktuell
Landkreis Görlitz; 14626180; Stadt Herrnhut; 5720; Großhennersdorf; aktuell
Landkreis Görlitz; 14626180; Stadt Herrnhut; 5721; Neundorf; aktuell
Landkreis Görlitz; 14626180; Stadt Herrnhut; 5724; Herrnhut; aktuell
Landkreis Görlitz; 14626180; Stadt Herrnhut; 5752; Niederrennersdorf; aktuell
Landkreis Görlitz; 14626180; Stadt Herrnhut; 5753; Oberrennersdorf; aktuell
Landkreis Görlitz; 14626180; Stadt Herrnhut; 5756; Niederruppersdorf; aktuell
Landkreis Görlitz; 14626180; Stadt Herrnhut; 5757; Oberruppersdorf; aktuell
Landkreis Görlitz; 14626180; Stadt Herrnhut; 5759; Niederstrahwalde; aktuell
Landkreis Görlitz; 14626180; Stadt Herrnhut; 5760; Oberstrahwalde; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5712; Ebersdorf; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5714; Eiserode; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5717; Georgewitz; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5718; Bellwitz; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5719; Großdehsa; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5727; Kittlitz; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5728; Unwürde mit Laucha; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5729; Carlsbrunn; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5730; Oppeln; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5731; Wohla; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5732; Krappe; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5734; Kleinradmeritz; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5737; Lautitz; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5738; Glossen; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5740; Löbau; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5741; Altlöbau; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5742; Oelsa; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5754; Rosenhain; aktuell
Landkreis Görlitz; 14626290; Stadt Löbau; 5755; Dolgowitz; aktuell
Landkreis Görlitz; 14626350; Stadt Neusalza-Spremberg; 5715; Niederfriedersdorf; aktuell
Landkreis Görlitz; 14626350; Stadt Neusalza-Spremberg; 5716; Oberfriedersdorf; aktuell
Landkreis Görlitz; 14626350; Stadt Neusalza-Spremberg; 5745; Neusalza-Spremberg; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6299; Kosel Flur 1; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6300; Kosel Flur 2; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6302; Kosel Flur 4; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6303; Kosel Flur 5; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6304; Kosel Flur 6; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6305; Kosel Flur 7; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6371; Niesky Flur 1; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6372; Niesky Flur 2; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6373; Niesky Flur 3; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6374; Niesky Flur 4; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6375; Niesky Flur 5; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6376; Niesky Flur 6; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6377; Niesky Flur 11; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6378; Niesky Flur 12; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6379; Niesky Flur 13; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6380; Niesky Flur 14; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6381; Niesky Flur 15; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6382; Niesky Flur 16; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6383; Niesky Flur 17; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6440; Stannewisch Flur 1; aktuell
Landkreis Görlitz; 14626370; Stadt Niesky; 6441; Stannewisch Flur 2; aktuell
Landkreis Görlitz; 14626420; Stadt Ostritz; 4122; Leuba; aktuell
Landkreis Görlitz; 14626420; Stadt Ostritz; 4167; Ostritz Flur 1; aktuell
Landkreis Görlitz; 14626420; Stadt Ostritz; 4168; Ostritz Flur 2; aktuell
Landkreis Görlitz; 14626420; Stadt Ostritz; 4169; Ostritz Flur 3; aktuell
Landkreis Görlitz; 14626420; Stadt Ostritz; 4170; Ostritz Flur 4; aktuell
Landkreis Görlitz; 14626420; Stadt Ostritz; 4171; Ostritz Flur 5; aktuell
Landkreis Görlitz; 14626420; Stadt Ostritz; 4172; Ostritz Flur 6; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4040; Dittmannsdorf Flur 1; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4041; Dittmannsdorf Flur 2; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4042; Dittmannsdorf Flur 3; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4150; Mengelsdorf Flur 1; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4151; Mengelsdorf Flur 2; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4152; Mengelsdorf Flur 3; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4153; Mengelsdorf Flur 4; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4154; Mengelsdorf Flur 5; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4155; Mengelsdorf Flur 6; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4156; Mengelsdorf Flur 7; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4157; Meuselwitz Flur 1; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4158; Meuselwitz Flur 2; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4159; Meuselwitz Flur 3; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4160; Meuselwitz Flur 4; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4161; Meuselwitz Flur 5; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4162; Meuselwitz Flur 6; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4163; Meuselwitz Flur 7; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4164; Meuselwitz Flur 8; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4165; Meuselwitz Flur 9; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4166; Meuselwitz Flur 10; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4179; Reichenbach; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 4183; Sohland; aktuell
Landkreis Görlitz; 14626450; Stadt Reichenbach/O.L.; 5764; Zoblitz; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6327; Lodenau Flur 1; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6328; Lodenau Flur 2; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6329; Lodenau Flur 3; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6330; Lodenau Flur 4; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6331; Lodenau Flur 5; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6332; Lodenau Flur 6; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6333; Lodenau Flur 7; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6334; Lodenau Flur 9; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6335; Lodenau Flur 10; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6336; Lodenau Flur 11; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6337; Lodenau Flur 12; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6338; Lodenau Flur 13; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6348; Neusorge Flur 1; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6349; Neusorge Flur 2; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6350; Neusorge Flur 3; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6351; Neusorge Flur 4; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6352; Nieder-Neundorf Flur 1; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6353; Nieder-Neundorf Flur 2; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6354; Nieder-Neundorf Flur 3; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6355; Nieder-Neundorf Flur 4; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6356; Nieder-Neundorf Flur 5; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6357; Nieder-Neundorf Flur 6; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6358; Nieder-Neundorf Flur 7; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6359; Nieder-Neundorf Flur 8; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6403; Rothenburg Flur 1; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6404; Rothenburg Flur 2; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6405; Rothenburg Flur 3; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6406; Rothenburg Flur 4; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6407; Rothenburg Flur 5; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6408; Rothenburg Flur 6; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6409; Rothenburg Flur 7; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6410; Rothenburg Flur 8; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6411; Rothenburg Flur 9; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6412; Rothenburg Flur 10; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6413; Rothenburg Flur 11; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6414; Rothenburg Flur 12; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6415; Rothenburg Flur 13; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6416; Rothenburg Flur 14; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6417; Rothenburg Flur 15; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6456; Uhsmannsdorf Flur 1; aktuell
Landkreis Görlitz; 14626480; Stadt Rothenburg/O.L.; 6457; Uhsmannsdorf Flur 4; aktuell
